Unnamed: 0,Bed_number,Bath_number,Square_foot,Price,Expected Price,Price Percentage Increase,Address,Latitude,Longitude,rank,color
44,4.0,2.0,1700.0,4900.0,4184.166876659427,1.171,"23 Bradford Ave, Medford, MA 02155",42.40394189795918,-71.11164887755103,5,yellow
102,2.0,1.0,920.0,2500.0,2131.1685284178325,1.173,"15 5th St , Medford, MA 02155",44.17459525981264,-93.24012269318038,5,yellow
361,3.0,1.0,940.0,3300.0,2806.776624580235,1.175,"114 Rogers Ave , Somerville, MA 02144",42.39901755,-71.1119819514247,5,yellow
238,3.0,2.0,1485.0,4000.0,3399.6788866801207,1.176,"65 Quincy St , Medford, MA 02155",42.4112678,-71.12701219485396,5,yellow
303,6.0,6.5,3000.0,8900.0,7537.6008208611165,1.18,"77 Winchester St, Medford, MA 02155",42.4003056,-71.11033823997175,5,yellow
109,3.0,1.0,1140.0,3450.0,2918.44831054629,1.182,"7 Greenleaf Ave , Medford, MA 02155",42.41233885,-71.12076424542403,5,yellow
154,2.0,1.0,1000.0,2575.0,2175.8372028042545,1.183,"17 Princeton St, Medford, MA 02155",42.40621057050392,-71.10931771798431,5,yellow
17,3.0,1.0,1133.0,3450.0,2914.539801537478,1.183,"7 Greenleaf Ave, Medford, MA 02155",42.41233885,-71.12076424542403,5,yellow
31,3.0,1.0,1200.0,3500.0,2951.9498163361063,1.185,"565 Riverside Ave , Medford, MA 02155",42.4089231,-71.08156990400072,5,yellow
152,3.0,2.0,1200.0,3850.0,3240.5467341784924,1.188,"44 William St, Medford, MA 02155",42.398873,-71.106296,5,yellow
104,3.0,2.0,1250.0,3900.0,3268.4646556700063,1.193,"14 Renfrew St, Medford, MA 02155",42.40828775,-71.1117999538091,5,yellow
55,2.0,1.0,1000.0,2600.0,2175.8372028042545,1.194,"37 Almont St , Medford, MA 02155",42.4234395,-71.0959215,5,yellow
255,4.0,2.0,2000.0,5200.0,4351.674405608509,1.194,"7 Bonner Ave , Medford, MA 02155",42.40393265,-71.10682228004134,5,yellow
106,5.0,2.0,1999.0,6000.0,5015.556974744475,1.196,"217 Boston Ave , Medford, MA 02155",42.41483,-71.12718724999999,5,yellow
147,4.0,1.0,2500.0,5200.0,4342.256702681259,1.197,"10 Greenleaf Ave, Medford, MA 02155",42.41257625,-71.12045041202299,5,yellow
208,6.0,2.0,3599.0,7875.0,6573.371390038712,1.198,"14 Windsor Rd , Medford, MA 02155",42.4084747,-71.11000131723519,5,yellow
114,3.0,2.0,1740.0,4250.0,3542.060286286841,1.199,"36 Hillsboro Rd, Medford, MA 02155",42.42551765,-71.08996441498435,5,yellow
112,2.0,1.5,1250.0,2950.0,2459.7252691830163,1.199,"45 Court St, Medford, MA 02155",42.42237865,-71.09977058887489,5,yellow
233,2.0,2.0,750.0,2795.0,2324.844513189072,1.202,"96-1 Bristol Rd , Medford, MA 02155",42.40152953812144,-71.11377045398778,5,yellow
229,4.0,1.5,1300.0,4600.0,3816.525045806124,1.205,"82 Quincy St , Medford, MA 02155",42.41044,-71.12707135180537,5,yellow
245,2.0,1.0,1100.0,2700.0,2231.673045787282,1.209,"9 Willard Ave , Medford, MA 02155",42.402799,-71.10623234162045,5,yellow
201,2.0,1.0,950.0,2600.0,2147.9192813127406,1.21,"16 Emerald St , Medford, MA 02155",42.4215092,-71.09102972540164,5,yellow
222,5.0,2.0,1895.0,6000.0,4957.487698042127,1.21,"22 Harris Rd , Medford, MA 02155",42.4141615,-71.12770359999999,5,yellow
134,2.0,1.0,800.0,2500.0,2064.165516838199,1.211,"15 5th St , Medford, MA 02155",44.17459525981264,-93.24012269318038,5,yellow
183,3.0,2.0,1680.0,4250.0,3508.5587804970246,1.211,"105 Myrtle St, Medford, MA 02155",42.415315500000005,-71.08753659999999,5,yellow
330,2.0,1.0,800.0,2500.0,2064.165516838199,1.211,"45 Main St , Somerville, MA 02145",42.3962861,-71.09897143726083,5,yellow
140,5.0,5.5,3000.0,7995.0,6584.562975452933,1.214,"70 Stanley Ave , Medford, MA 02155",42.4097576,-71.11255370177545,5,yellow
150,2.0,1.0,1000.0,2650.0,2175.8372028042545,1.217,"157 Spring St , Medford, MA 02155",42.41839644041964,-71.09214889481846,5,yellow
226,2.0,2.0,700.0,2800.0,2296.9265916975587,1.219,"26 Bradlee Rd, Medford, MA 02155",42.41945435494936,-71.11043,5,yellow
158,3.0,2.0,1050.0,3850.0,3156.792969703952,1.219,"42 William St , Medford, MA 02155",42.39891085,-71.10622030505262,5,yellow
336,3.0,1.0,1200.0,3600.0,2951.9498163361063,1.219,"49 Conwell Ave , Somerville, MA 02144",42.40775605,-71.12699554844534,5,yellow
157,3.0,2.0,1050.0,3850.0,3156.792969703952,1.219,"44 William St , Medford, MA 02155",42.398873,-71.106296,5,yellow
198,3.0,2.0,2000.0,4500.0,3687.2334780427127,1.22,"154 Lincoln Rd, Medford, MA 02155",42.4277214,-71.11657689773585,5,yellow
185,3.0,2.5,2000.0,4675.0,3831.5319369639055,1.22,"54 Mystic St, Medford, MA 02155",42.42096685,-71.12648336981123,4,yellow
69,2.0,1.0,1050.0,2700.0,2203.7551242957684,1.225,"5 Thatcher St , Medford, MA 02155",42.4150939,-71.10032759999999,4,yellow
0,2.0,1.0,900.0,2600.0,2120.001359821227,1.226,"53 Main St , Somerville, MA 02145",42.396636400000006,-71.09935528295745,4,yellow
94,2.0,1.0,900.0,2600.0,2120.001359821227,1.226,"133 Heath St , Somerville, MA 02145",42.3966794,-71.09788799496144,4,yellow
22,2.0,1.0,900.0,2600.0,2120.001359821227,1.226,"77 Billings Ave , Medford, MA 02155",42.40804745,-71.1056642581018,4,yellow
141,2.0,1.0,900.0,2600.0,2120.001359821227,1.226,"101 Boston Ave , Medford, MA 02155",42.41832775,-71.13246077171858,4,yellow
156,3.0,2.0,999.0,3850.0,3128.316689782608,1.23,"44 William St, Medford, MA 02155",42.398873,-71.106296,4,yellow
188,2.0,1.0,1160.0,2800.0,2265.1745515770986,1.236,"37 Willard Ave , Medford, MA 02155",42.40296995918367,-71.10595032653062,4,yellow
292,6.0,1.5,2200.0,7000.0,5647.929487784964,1.239,"252 Harvard St , Medford, MA 02155",42.40371966666667,-71.11128233333334,4,yellow
170,2.0,1.0,1000.0,2700.0,2175.8372028042545,1.24,"17 Dwyer Cir, Medford, MA 02155",42.41329835,-71.1145551929637,4,yellow
83,2.0,1.0,1000.0,2700.0,2175.8372028042545,1.24,"14 Hancock Ct , Medford, MA 02155",42.4107326,-71.1071532,4,yellow
169,2.0,1.0,1000.0,2700.0,2175.8372028042545,1.24,"157 Spring St, Medford, MA 02155",42.41839644041964,-71.09214889481846,4,yellow
215,2.0,1.0,1000.0,2700.0,2175.8372028042545,1.24,"157 Spring St , Medford, MA 02155",42.41839644041964,-71.09214889481846,4,yellow
220,5.0,5.5,999.0,6800.0,5467.287757362554,1.243,"62 Bradbury Ave , Medford, MA 02155",42.41042525,-71.08196263872017,4,yellow
358,6.0,2.0,2400.0,7350.0,5903.899632672213,1.244,"268 Willow Ave -bed, Somerville, MA 02144",,,4,yellow
176,2.0,2.0,900.0,3000.0,2408.5982776636138,1.245,"22 Bradlee Rd, Medford, MA 02155",42.41948675,-71.11050142838937,4,yellow
367,4.0,1.0,1600.0,4800.0,3839.7341158340128,1.25,"29 Bromfield Rd , Somerville, MA 02144",42.4024571,-71.115994,4,yellow
227,4.0,1.0,1300.0,4600.0,3672.226586884931,1.252,"82 Quincy St , Medford, MA 02155",42.41044,-71.12707135180537,4,yellow
200,2.0,2.0,875.0,3000.0,2394.6393169178564,1.252,"26 Bradlee Rd, Medford, MA 02155",42.41945435494936,-71.11043,4,yellow
37,3.0,1.0,1200.0,3700.0,2951.9498163361063,1.253,"14 Everett St , Medford, MA 02155",42.420786250000006,-71.10063362595659,4,yellow
61,2.0,1.0,1100.0,2800.0,2231.673045787282,1.254,"213 Forest St , Medford, MA 02155",42.42650209999999,-71.10494829999999,4,yellow
332,4.0,2.0,1200.0,4900.0,3904.9876617442897,1.254,"205 College Ave , Somerville, MA 02144",42.4043465,-71.11700441813721,4,yellow
26,2.0,1.0,1100.0,2800.0,2231.673045787282,1.254,"9 Brookings St , Medford, MA 02155",42.41514905,-71.11605978978366,4,yellow
70,3.0,2.0,1365.0,4200.0,3332.675875100488,1.26,"60 Irving St, Medford, MA 02155",42.42287385,-71.12984071283515,4,yellow
286,2.0,1.0,1000.0,2750.0,2175.8372028042545,1.263,"11 5th St , Medford, MA 02155",44.17466546374007,-93.24007873666726,4,yellow
284,2.0,1.0,1000.0,2750.0,2175.8372028042545,1.263,"11 5th St , Medford, MA 02155",44.17466546374007,-93.24007873666726,4,yellow
353,6.0,1.5,2000.0,7000.0,5536.25780181891,1.264,"4 High St, Somerville, MA 02144",42.40933385,-71.12919966807038,4,yellow
171,3.0,1.0,1000.0,3600.0,2840.278130370052,1.267,"112 College Ave, Medford, MA 02155",42.409305756458096,-71.11466062579515,4,yellow
5,2.0,1.0,1200.0,2900.0,2287.5088887703096,1.267,"669 Fellsway , Medford, MA 02155",42.40733568152504,-71.08244621651518,4,yellow
115,3.0,1.0,999.0,3600.0,2839.719771940221,1.267,"112 College Ave , Medford, MA 02155",42.409305756458096,-71.11466062579515,4,yellow
160,4.0,1.0,1500.0,4800.0,3783.8982728509854,1.268,"10 Greenleaf Ave , Medford, MA 02155",42.41257625,-71.12045041202299,4,yellow
369,4.0,1.0,1500.0,4800.0,3783.8982728509854,1.268,"24-1 Dearborn Rd , Somerville, MA 02144",42.405044399107545,-71.11649179824273,4,yellow
23,4.0,1.0,1494.0,4800.0,3780.548122272003,1.269,"10 Greenleaf Ave, Medford, MA 02155",42.41257625,-71.12045041202299,4,yellow
318,4.0,1.0,1494.0,4800.0,3780.548122272003,1.269,"64 Chetwynd Rd, Somerville, MA 02144",42.4087682,-71.12698895370714,4,yellow
75,2.0,2.0,1097.0,3200.0,2518.594888340178,1.27,"100 High St , Medford, MA 02155",42.41903305,-71.11350637735252,4,yellow
117,4.0,1.0,1200.0,4600.0,3616.390743901903,1.271,"82 Quincy St , Medford, MA 02155",42.41044,-71.12707135180537,3,red
290,4.0,1.0,1200.0,4600.0,3616.390743901903,1.271,"82 Quincy St , Medford, MA 02155",42.41044,-71.12707135180537,3,red
291,2.0,1.0,900.0,2700.0,2120.001359821227,1.273,"43 Orchard St, Medford, MA 02155",42.41398135,-71.12269475,3,red
264,2.0,2.0,1226.0,3300.0,2590.623125788283,1.273,"3920 Mystic Valley Pkwy , Medford, MA 02155",42.40480368666233,-71.0854813626345,3,red
296,4.0,1.0,1600.0,4900.0,3839.7341158340128,1.276,"77 Pearson Rd, Somerville, MA 02144",42.40309195,-71.11533392344334,3,red
365,4.0,2.0,1494.0,5200.0,4069.14504011439,1.277,"179 College Ave , Somerville, MA 02144",42.4033733,-71.11683796816327,3,red
289,2.0,1.5,1050.0,3000.0,2348.0535832169617,1.277,"29 Capen St , Medford, MA 02155",42.41135675,-71.12375043797928,3,red
337,4.0,2.0,1494.0,5200.0,4069.14504011439,1.277,"179 College Ave , Somerville, MA 02144",42.4033733,-71.11683796816327,3,red
71,2.0,2.0,1206.0,3300.0,2579.455957191677,1.279,"3920 Mystic Valley Pkwy , Medford, MA 02155",42.40480368666233,-71.0854813626345,3,red
259,2.0,1.0,730.0,2600.0,2025.0804267500805,1.283,"9 Circuit St , Medford, MA 02155",42.41921685,-71.13054613268612,3,red
250,2.0,1.0,1000.0,2800.0,2175.8372028042545,1.286,"30 Holton St , Medford, MA 02155",42.41841185,-71.13314854999999,3,red
270,2.0,1.0,1000.0,2800.0,2175.8372028042545,1.286,"30 Holton St , Medford, MA 02155",42.41841185,-71.13314854999999,3,red
260,2.0,1.0,1000.0,2800.0,2175.8372028042545,1.286,"190 Harvard St , Medford, MA 02155",42.40456064285678,-71.10912243625174,3,red
304,4.0,1.0,1400.0,4800.0,3728.062429867958,1.287,"351 Boston Ave , Medford, MA 02155",42.41088405,-71.1211414764398,3,red
151,2.0,1.0,930.0,2750.0,2136.752112716136,1.287,"293 Boston Ave , Medford, MA 02155",42.4124488,-71.123567648571,3,red
15,3.0,1.0,1200.0,3800.0,2951.9498163361063,1.287,"49 Fellsview Ave, Medford, MA 02155",42.4314588,-71.1006721812395,3,red
247,4.0,2.0,2500.0,6000.0,4630.853620523646,1.295,"39 Bonner Ave , Medford, MA 02155",42.4042209,-71.10557610000001,3,red
177,4.0,2.0,2500.0,6000.0,4630.853620523646,1.295,"39 Bonner Ave, Medford, MA 02155",42.4042209,-71.10557610000001,3,red
256,2.0,1.0,900.0,2750.0,2120.001359821227,1.297,"50 Hamilton St , Medford, MA 02155",42.4130691,-71.12867831713854,3,red
288,2.0,1.0,900.0,2750.0,2120.001359821227,1.297,"11 5th St , Medford, MA 02155",44.17466546374007,-93.24007873666726,3,red
359,4.0,1.0,1350.0,4800.0,3700.144508376444,1.297,"24 Dearborn Rd -bed 1-bath #1, Somerville, MA 02144",,,3,red
107,2.0,2.0,1000.0,3200.0,2464.4341206466406,1.298,"26 Bradlee Rd , Medford, MA 02155",42.41945435494936,-71.11043,3,red
312,2.0,2.0,999.0,3200.0,2463.8757622168105,1.298,"26 Bradlee Rd, Medford, MA 02155",42.41945435494936,-71.11043,3,red
119,5.0,5.5,2200.0,7995.0,6137.876231588713,1.302,"76 Stanley Ave , Medford, MA 02155",42.40984217037599,-71.11287634166116,3,red
174,6.0,3.0,2000.0,7800.0,5969.15317858249,1.306,"17 Tesla Ave, Medford, MA 02155",42.40998575,-71.12364008274992,3,red
60,3.0,2.0,1133.0,4200.0,3203.136719379864,1.311,"270 Harvard St, Medford, MA 02155",42.40339325,-71.11176451821228,3,red
19,5.0,5.5,2103.0,7995.0,6083.715463895177,1.314,"70-72 Stanley Ave , Medford, MA 02155",42.40985915792783,-71.11188875618355,3,red
68,5.0,5.5,2103.0,7995.0,6083.715463895177,1.314,"70 Stanley Ave , Medford, MA 02155",42.4097576,-71.11255370177545,3,red
251,5.0,5.5,2100.0,7995.0,6082.040388605686,1.314,"70 Stanley Ave, Medford, MA 02155",42.4097576,-71.11255370177545,3,red
149,2.0,2.0,1000.0,3250.0,2464.4341206466406,1.318,"616 Boston Ave M, Medford, MA 02155",,,3,red
354,3.0,1.0,1000.0,3750.0,2840.278130370052,1.32,"2 High St, Somerville, MA 02144",42.40933385,-71.12919966807038,3,red
181,3.0,2.0,1500.0,4500.0,3408.054263127575,1.32,"349 Salem St, Medford, MA 02155",42.42152055,-71.09624532919997,3,red
36,6.0,5.0,2441.0,8975.0,6792.583081822413,1.321,"10 Marion St , Medford, MA 02155",42.4032797,-71.10748490979066,3,red
217,3.0,1.0,1200.0,3900.0,2951.9498163361063,1.321,"58 Stanley Ave , Medford, MA 02155",42.4097135,-71.1121055242415,3,red
278,3.0,1.0,1200.0,3900.0,2951.9498163361063,1.321,"59 Quincy St, Medford, MA 02155",42.41230569454181,-71.12607275107683,3,red
230,5.0,2.0,1800.0,6500.0,4904.443647208251,1.325,"136 Burget Ave , Medford, MA 02155",42.409172600000005,-71.11707758222346,2,red
62,5.0,5.5,1999.0,7995.0,6025.646187192828,1.326,"70-72 Stanley Ave, Medford, MA 02155",42.40985915792783,-71.11188875618355,2,red
133,3.0,1.0,1134.0,3875.0,2915.098159967308,1.329,"70 Billings Ave, Medford, MA 02155",42.408269,-71.1061022,2,red
24,3.0,1.0,1134.0,3875.0,2915.098159967308,1.329,"70 Billings Ave , Medford, MA 02155",42.408269,-71.1061022,2,red
244,2.0,1.0,1000.0,2900.0,2175.8372028042545,1.332,"30 Holton St , Medford, MA 02155",42.41841185,-71.13314854999999,2,red
265,6.0,2.0,2700.0,8100.0,6071.407161621295,1.334,"60 Frederick Ave, Medford, MA 02155",42.40916295,-71.11199165,2,red
207,2.0,2.0,875.0,3200.0,2394.6393169178564,1.336,"26 Bradlee Rd, Medford, MA 02155",42.41945435494936,-71.11043,2,red
211,6.0,2.0,2500.0,8000.0,5959.73547565524,1.342,"53 Bristol Rd, Medford, MA 02155",42.40201505,-71.11435694577469,2,red
223,2.0,1.0,1100.0,3000.0,2231.673045787282,1.344,"246 Harvard St , Medford, MA 02155",42.40372835,-71.11096105,2,red
261,2.0,1.0,1100.0,3000.0,2231.673045787282,1.344,"246 Harvard St , Medford, MA 02155",42.40372835,-71.11096105,2,red
91,2.0,1.0,1100.0,3000.0,2231.673045787282,1.344,"246 Harvard St , Medford, MA 02155",42.40372835,-71.11096105,2,red
12,2.0,2.0,1229.0,3500.0,2592.298201077774,1.35,"3920 Mystic Valley Pkwy , Medford, MA 02155",42.40480368666233,-71.0854813626345,2,red
172,2.0,1.5,800.0,3000.0,2208.4639757593927,1.358,"29 Capen St, Medford, MA 02155",42.41135675,-71.12375043797928,2,red
293,5.0,2.0,1536.0,6500.0,4757.037021733058,1.366,"136 Burget Ave , Medford, MA 02155",42.409172600000005,-71.11707758222346,2,red
164,3.0,1.0,1000.0,3900.0,2840.278130370052,1.373,"59 Quincy St , Medford, MA 02155",42.41230569454181,-71.12607275107683,2,red
313,4.0,1.0,1494.0,5200.0,3780.548122272003,1.375,"12 Upland Rd, Somerville, MA 02144",42.40899485,-71.12419056213362,2,red
116,2.0,1.5,750.0,3000.0,2180.5460542678798,1.375,"29 Capen St , Medford, MA 02155",42.41135675,-71.12375043797928,2,red
53,2.0,1.0,1000.0,3000.0,2175.8372028042545,1.378,"12 Hancock Ct , Medford, MA 02155",42.4107326,-71.1071532,2,red
364,2.0,1.0,999.0,3000.0,2175.2788443744244,1.379,"121 Highland Rd , Somerville, MA 02144",42.39821805,-71.11110144504781,2,red
202,2.0,2.5,1680.0,4150.0,2988.416311852421,1.388,"107 Myrtle St, Medford, MA 02155",42.415315500000005,-71.08753659999999,2,red
273,2.0,1.0,900.0,2950.0,2120.001359821227,1.391,"66 Morton Ave , Medford, MA 02155",42.40053135,-71.10970231838513,2,red
297,2.0,1.0,900.0,2950.0,2120.001359821227,1.391,"66 Morton Ave , Medford, MA 02155",42.40053135,-71.10970231838513,2,red
92,3.0,2.0,1300.0,4600.0,3296.38257716152,1.395,"159 Boston Ave , Somerville, MA 02144",42.41612085,-71.12908810400762,2,red
355,5.0,1.0,1800.0,6500.0,4615.846729365864,1.408,"24 Chetwynd Rd, Somerville, MA 02144",42.4081099,-71.12515841920961,2,red
96,2.0,2.0,1274.0,3700.0,2617.4243304201364,1.413,"395 Alewife Brook Pkwy H, Somerville, MA 02144",,,2,red
2,2.0,2.5,1389.0,3995.0,2825.934008771811,1.413,"12 Princeton St , Medford, MA 02155",42.40601065,-71.10902946975771,2,red
295,2.0,1.0,900.0,3000.0,2120.001359821227,1.415,"19 Berwick Rd , Medford, MA 02155",42.40398495,-71.11237964012543,2,red
294,2.0,1.0,900.0,3000.0,2120.001359821227,1.415,"19 Berwick Rd , Medford, MA 02155",42.40398495,-71.11237964012543,2,red
341,2.0,1.0,1400.0,3400.0,2399.180574736364,1.417,"6 Hinckley St, Somerville, MA 02145",42.39725065,-71.1050818,2,red
173,5.0,2.0,1200.0,6500.0,4569.428589310086,1.422,"136 Burget Ave, Medford, MA 02155",42.409172600000005,-71.11707758222346,2,red
178,5.0,2.0,1200.0,6500.0,4569.428589310086,1.422,"57 Quincy St, Medford, MA 02155",42.41152305,-71.12681489845326,2,red
350,2.0,1.0,1000.0,3100.0,2175.8372028042545,1.424,"482 Broadway, Somerville, MA 02145",42.39702346977971,-71.10360324567358,2,red
213,6.0,2.0,1875.0,8000.0,5610.761457011319,1.425,"53 Bristol Rd , Medford, MA 02155",42.40201505,-71.11435694577469,2,red
249,3.0,1.0,1000.0,4050.0,2840.278130370052,1.425,"62 Frederick Ave , Medford, MA 02155",42.40922864562224,-71.11198637106239,2,red
18,1.0,1.0,800.0,2000.0,1399.724589272403,1.428,"18 Ship Ave , Medford, MA 02155",42.4130539,-71.0993194585239,2,red
266,2.0,1.0,1100.0,3200.0,2231.673045787282,1.433,"22 Stanley Ave , Medford, MA 02155",42.4096369,-71.11085770179687,1,red
167,4.0,1.0,1200.0,5200.0,3616.390743901903,1.437,"77 Pearson Rd, Somerville, MA 02144",42.40309195,-71.11533392344334,1,red
179,3.0,1.0,950.0,4050.0,2812.360208878538,1.44,"117 Burget Ave , Medford, MA 02155",42.40942025,-71.11776539680648,1,red
366,2.0,1.0,500.0,2750.0,1896.6579878891173,1.449,"77 Fairfax St , Somerville, MA 02144",42.4124231,-71.13052184808546,1,red
180,2.0,1.0,1000.0,3200.0,2175.8372028042545,1.47,"17 Princeton St, Medford, MA 02155",42.40621057050392,-71.10931771798431,1,red
9,1.0,1.0,600.0,1900.0,1288.052903306348,1.475,"324 Boston Ave , Medford, MA 02155",42.4119192,-71.1219509238638,1,red
248,3.0,1.0,950.0,4200.0,2812.360208878538,1.493,"119 Burget Ave , Medford, MA 02155",42.40946036583219,-71.1176820460892,1,red
279,3.0,1.0,950.0,4200.0,2812.360208878538,1.493,"119 Burget Ave , Medford, MA 02155",42.40946036583219,-71.1176820460892,1,red
228,3.0,1.0,950.0,4200.0,2812.360208878538,1.493,"119 Burget Ave , Medford, MA 02155",42.40946036583219,-71.1176820460892,1,red
155,3.0,1.0,950.0,4200.0,2812.360208878538,1.493,"119 Burget Ave, Medford, MA 02155",42.40946036583219,-71.1176820460892,1,red
163,5.0,1.0,999.0,6250.0,4168.601627071815,1.499,"14 Fairmount St , Medford, MA 02155",42.410373875000005,-71.120329875,1,red
210,2.0,2.0,1150.0,3850.0,2548.1878851211823,1.51,"235 Winthrop St , Medford, MA 02155",42.4197734,-71.1172750306881,1,red
305,4.0,2.0,2500.0,7000.0,4630.853620523646,1.511,"39 Bonner Ave , Medford, MA 02155",42.4042209,-71.10557610000001,1,red
338,2.0,1.0,850.0,3200.0,2092.0834383297133,1.529,"114 Rogers Ave , Somerville, MA 02144",42.39901755,-71.1119819514247,1,red
351,2.0,1.0,1200.0,3500.0,2287.5088887703096,1.53,"741 Broadway , Somerville, MA 02144",42.40061275,-71.11364682312308,1,red
344,1.0,1.0,375.0,1800.0,1162.422256594536,1.548,"22 Saint Mary St, Malden, MA 02148",42.4240751,-71.08813605,1,red
362,2.0,2.0,975.0,3800.0,2450.475159900884,1.55,"122 Highland Rd -104, Somerville, MA 02144",,,1,red
309,2.0,1.0,1000.0,3400.0,2175.8372028042545,1.562,"430 Main St , Medford, MA 02155",42.40324745,-71.1067920491202,1,red
324,5.0,2.0,1900.0,7800.0,4960.279490191279,1.572,"15 Upland Rd , Somerville, MA 02144",42.40931975,-71.12416905,1,red
371,2.0,1.0,974.0,3400.0,2161.3198836286674,1.573,"114 Rogers Ave , Somerville, MA 02144",42.39901755,-71.1119819514247,1,red
239,1.0,1.0,680.0,2100.0,1332.72157769277,1.575,"34 Capen St , Medford, MA 02155",42.41111205,-71.12415555000001,1,red
342,6.0,3.0,4000.0,11200.0,7085.870038243039,1.58,"741 Broadway, Somerville, MA 02144",42.40061275,-71.11364682312308,1,red
314,5.0,2.0,1855.0,7800.0,4935.153360848916,1.58,"15 Upland Rd, Somerville, MA 02144",42.40931975,-71.12416905,1,red
129,2.0,1.0,950.0,3400.0,2147.9192813127406,1.582,"430 Main St , Medford, MA 02155",42.40324745,-71.1067920491202,1,red
368,2.0,1.0,950.0,3400.0,2147.9192813127406,1.582,"114 Rogers Ave , Somerville, MA 02144",42.39901755,-71.1119819514247,1,red
67,1.0,1.0,550.0,2000.0,1260.1349818148342,1.587,"293 Spring Street Extension , Medford, MA 02155",42.42372755,-71.09107895541918,1,red
343,1.0,1.0,375.0,1850.0,1162.422256594536,1.591,"22 Saint Mary St, Malden, MA 02148",42.4240751,-71.08813605,1,red
110,2.0,1.0,920.0,3400.0,2131.1685284178325,1.595,"430 Main St , Medford, MA 02155",42.40324745,-71.1067920491202,1,red
234,2.0,1.0,916.0,3400.0,2128.9350946985114,1.597,"430 Main St , Medford, MA 02155",42.40324745,-71.1067920491202,1,red
254,2.0,1.0,750.0,3400.0,2036.247595346686,1.669,"430 Main St , Medford, MA 02155",42.40324745,-71.1067920491202,1,red
331,4.0,1.0,1000.0,6000.0,3504.7190579358485,1.711,"29 Bromfield Rd , Somerville, MA 02144",42.4024571,-71.115994,1,red
370,1.0,1.0,650.0,2300.0,1315.9708247978615,1.747,"118 Decatur St , Arlington, MA 02474",42.41418275,-71.13783365665802,1,red
126,1.0,2.0,800.0,3000.0,1688.3215071147893,1.776,"21 Bradlee Rd , Medford, MA 02155",42.41938625,-71.10994155124023,1,red
339,1.0,1.0,600.0,2300.0,1288.052903306348,1.785,"78 Decatur St , Arlington, MA 02474",42.41412935,-71.13578900479476,1,red
325,1.0,1.0,650.0,2400.0,1315.9708247978615,1.823,"454 Broadway , Somerville, MA 02145",42.396429,-71.10204324176853,1,red
347,6.0,2.0,3000.0,11700.0,6238.914690570377,1.875,"50 Curtis Ave, Somerville, MA 02144",42.4079824,-71.1266744932181,1,red
357,6.0,3.0,2000.0,11200.0,5969.15317858249,1.876,"741 Broadway, Somerville, MA 02144",42.40061275,-71.11364682312308,1,red
360,1.0,1.0,750.0,2650.0,1371.8066677808893,1.931,"25 Moreland St , Somerville, MA 02145",42.396906900000005,-71.09771109785349,1,red
99,1.0,1.0,920.0,2900.0,1466.7276008520355,1.977,"30 Holton St , Medford, MA 02155",42.41841185,-71.13314854999999,1,red
118,1.0,1.5,750.0,3000.0,1516.1051267020823,1.978,"1 S Street Ct , Medford, MA 02155",42.417009,-71.112338,1,red
73,1.0,1.0,745.0,2900.0,1369.0148756317376,2.118,"100 Station Landing , Medford, MA 02155",42.4015181,-71.08080060994453,1,red
103,3.0,2.0,1250.0,7000.0,3268.4646556700063,2.141,"14 Renfrew St, Medford, MA 02155",42.40828775,-71.1117999538091,1,red
322,1.0,2.0,1500.0,5200.0,2079.1724079959813,2.5,"179 College Ave , Somerville, MA 02144",42.4033733,-71.11683796816327,1,red